# peacockdb cost-model calibration record (#153). One row per timed region — per
# (node, output partition), not per node: the partitioned branches time each partition
# separately, and a hash repartition bills its shared concat+scatter prologue to p0.
# source = which engine produced the row. peacockdb pays a host prologue that bare cuDF
#   has no analogue for; that difference is what const_peacock is fitted to, so rows
#   from the two sources are not interchangeable.
# peacock_host_us = host time before the region's first device touch.
# cudf_host_us = host time from that touch to the end of the region. Under
#   timing_mode=sync it CONTAINS the device execution and device_us is 0; under events
#   it does not. Not launch cost in either mode — cuDF and rmm synchronize internally.
# device_us = between the region's CUDA events. events mode only.
# wall_us = peacock_host_us + cudf_host_us, the host side of the region.
# cuda_bytes = the bytes this region's category is charged for; the regressor. Equal to
#   out_bytes on the peacockdb source, the mapped call's bytes on the bare-cuDF one.
# in_rows/in_bytes = summed over ALL children, unlike the .cpu.txt golden, which
#   renders the first child's.
# hbm_bytes is NOT here: it comes from Nsight and joins on (query, node_seq).
# timing_mode, build_profile and allocator each change what the microseconds MEAN. Rows
#   disagreeing on any of them are not comparable — hence columns, not a run heading.
source	dataset	sf	query	label	node_seq	node_type	category	partitions	partition	in_rows	in_bytes	out_rows	out_bytes	cuda_bytes	peacock_host_us	cudf_host_us	device_us	wall_us	timing_mode	build_profile	allocator
peacockdb	tpch	1	q7	partitioned-tp8-standard	47	GpuRepartitionExec	cuda_shuffle_bytes	8	0	1828450	81594585	277575	12386785	12386785	0	511	728	511	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	47	GpuRepartitionExec	cuda_shuffle_bytes	8	1	0	0	370076	16514644	16514644	0	30	46	30	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	47	GpuRepartitionExec	cuda_shuffle_bytes	8	2	0	0	140959	6290296	6290296	0	23	28	23	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	47	GpuRepartitionExec	cuda_shuffle_bytes	8	3	0	0	303223	13531327	13531327	0	32	46	32	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	47	GpuRepartitionExec	cuda_shuffle_bytes	8	4	0	0	0	0	0	0	4	1	4	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	47	GpuRepartitionExec	cuda_shuffle_bytes	8	5	0	0	215573	9619947	9619947	0	26	28	26	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	47	GpuRepartitionExec	cuda_shuffle_bytes	8	6	0	0	222641	9935359	9935359	0	23	31	23	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	47	GpuRepartitionExec	cuda_shuffle_bytes	8	7	0	0	298403	13316237	13316237	0	29	46	29	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	46	GpuCoalescePartitionsExec	cuda_concat_bytes	1	0	1828450	81594590	1828450	81594585	81594585	0	192	191	192	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	45	GpuProjectExec	cuda_project_bytes	8	0	228391	10191949	228391	10191949	10191949	0	28	29	28	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	45	GpuProjectExec	cuda_project_bytes	8	1	230312	10277673	230312	10277673	10277673	0	26	28	26	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	45	GpuProjectExec	cuda_project_bytes	8	2	227903	10170172	227903	10170172	10170172	0	26	27	26	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	45	GpuProjectExec	cuda_project_bytes	8	3	227283	10142507	227283	10142507	10142507	0	27	28	27	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	45	GpuProjectExec	cuda_project_bytes	8	4	229142	10225463	229142	10225463	10225463	0	26	27	26	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	45	GpuProjectExec	cuda_project_bytes	8	5	230232	10274103	230232	10274103	10274103	0	26	26	26	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	45	GpuProjectExec	cuda_project_bytes	8	6	226567	10110553	226567	10110553	10110553	0	25	29	25	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	45	GpuProjectExec	cuda_project_bytes	8	7	228620	10202170	228620	10202170	10202170	0	24	27	24	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	44	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	0	228391	10191949	228391	10191949	10191949	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	44	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	1	230312	10277673	230312	10277673	10277673	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	44	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	2	227903	10170172	227903	10170172	10170172	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	44	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	3	227283	10142507	227283	10142507	10142507	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	44	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	4	229142	10225463	229142	10225463	10225463	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	44	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	5	230232	10274103	230232	10274103	10274103	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	44	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	6	226567	10110553	226567	10110553	10110553	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	44	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	7	228620	10202170	228620	10202170	10202170	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	43	GpuHashJoinExec	cuda_hash_join_bytes	8	0	247195	11335863	228391	10191949	10191949	0	506	242	506	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	43	GpuHashJoinExec	cuda_hash_join_bytes	8	1	249013	11428009	230312	10277673	10277673	0	244	246	244	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	43	GpuHashJoinExec	cuda_hash_join_bytes	8	2	246599	11310810	227903	10170172	10170172	0	245	245	245	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	43	GpuHashJoinExec	cuda_hash_join_bytes	8	3	246161	11282895	227283	10142507	10142507	0	244	243	244	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	43	GpuHashJoinExec	cuda_hash_join_bytes	8	4	247877	11371535	229142	10225463	10225463	0	247	244	247	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	43	GpuHashJoinExec	cuda_hash_join_bytes	8	5	249016	11425135	230232	10274103	10274103	0	241	241	241	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	43	GpuHashJoinExec	cuda_hash_join_bytes	8	6	245167	11244671	226567	10110553	10110553	0	249	249	249	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	43	GpuHashJoinExec	cuda_hash_join_bytes	8	7	247422	11346976	228620	10202170	10202170	0	244	243	244	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	17	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	0	18804	230350	18804	230350	230350	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	17	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	1	18701	229088	18701	229088	229088	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	17	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	2	18696	229026	18696	229026	229026	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	17	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	3	18878	231256	18878	231256	231256	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	17	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	4	18735	229504	18735	229504	229504	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	17	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	5	18784	230104	18784	230104	230104	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	17	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	6	18600	227850	18600	227850	227850	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	17	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	7	18802	230326	18802	230326	230326	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	16	GpuRepartitionExec	cuda_shuffle_bytes	8	0	150000	1837500	18804	230350	230350	0	118	118	118	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	16	GpuRepartitionExec	cuda_shuffle_bytes	8	1	0	0	18701	229088	229088	0	10	10	10	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	16	GpuRepartitionExec	cuda_shuffle_bytes	8	2	0	0	18696	229026	229026	0	9	9	9	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	16	GpuRepartitionExec	cuda_shuffle_bytes	8	3	0	0	18878	231256	231256	0	9	9	9	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	16	GpuRepartitionExec	cuda_shuffle_bytes	8	4	0	0	18735	229504	229504	0	10	10	10	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	16	GpuRepartitionExec	cuda_shuffle_bytes	8	5	0	0	18784	230104	230104	0	8	8	8	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	16	GpuRepartitionExec	cuda_shuffle_bytes	8	6	0	0	18600	227850	227850	0	10	10	10	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	16	GpuRepartitionExec	cuda_shuffle_bytes	8	7	0	0	18802	230326	230326	0	9	9	9	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	15	GpuCoalescePartitionsExec	cuda_concat_bytes	1	0	150000	1837500	150000	1837500	1837500	0	21	21	21	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	14	GpuScanExec	storage_read_bytes	2	0	0	0	122880	1505280	1505280	1	28490	28489	28491	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	14	GpuScanExec	storage_read_bytes	2	1	0	0	27120	332220	332220	1	6776	6775	6777	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	42	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	0	228391	11105513	228391	11105513	11105513	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	42	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	1	230312	11198921	230312	11198921	11198921	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	42	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	2	227903	11081784	227903	11081784	11081784	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	42	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	3	227283	11051639	227283	11051639	11051639	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	42	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	4	229142	11142031	229142	11142031	11142031	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	42	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	5	230232	11195031	230232	11195031	11195031	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	42	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	6	226567	11016821	226567	11016821	11016821	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	42	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	7	228620	11116650	228620	11116650	11116650	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	41	GpuRepartitionExec	cuda_shuffle_bytes	8	0	1828450	88908385	228391	11105513	11105513	0	446	671	446	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	41	GpuRepartitionExec	cuda_shuffle_bytes	8	1	0	0	230312	11198921	11198921	0	25	32	25	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	41	GpuRepartitionExec	cuda_shuffle_bytes	8	2	0	0	227903	11081784	11081784	0	27	34	27	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	41	GpuRepartitionExec	cuda_shuffle_bytes	8	3	0	0	227283	11051639	11051639	0	28	35	28	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	41	GpuRepartitionExec	cuda_shuffle_bytes	8	4	0	0	229142	11142031	11142031	0	26	34	26	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	41	GpuRepartitionExec	cuda_shuffle_bytes	8	5	0	0	230232	11195031	11195031	0	28	36	28	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	41	GpuRepartitionExec	cuda_shuffle_bytes	8	6	0	0	226567	11016821	11016821	0	24	33	24	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	41	GpuRepartitionExec	cuda_shuffle_bytes	8	7	0	0	228620	11116650	11116650	0	25	34	25	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	40	GpuCoalescePartitionsExec	cuda_concat_bytes	1	0	1828450	88908400	1828450	88908385	88908385	0	174	186	174	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	39	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	0	228179	11095207	228179	11095207	11095207	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	39	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	1	228967	11133521	228967	11133521	11133521	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	39	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	2	229338	11151564	229338	11151564	11151564	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	39	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	3	229965	11182050	229965	11182050	11182050	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	39	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	4	227456	11060048	227456	11060048	11060048	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	39	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	5	227970	11085045	227970	11085045	11085045	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	39	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	6	227675	11070700	227675	11070700	11070700	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	39	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	7	228900	11130265	228900	11130265	11130265	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	38	GpuHashJoinExec	cuda_hash_join_bytes	8	0	415398	14137517	228179	11095207	11095207	1	332	273	333	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	38	GpuHashJoinExec	cuda_hash_join_bytes	8	1	416420	14179633	228967	11133521	11133521	0	254	254	254	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	38	GpuHashJoinExec	cuda_hash_join_bytes	8	2	417146	14203444	229338	11151564	11151564	0	256	260	256	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	38	GpuHashJoinExec	cuda_hash_join_bytes	8	3	418047	14238384	229965	11182050	11182050	0	258	260	258	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	38	GpuHashJoinExec	cuda_hash_join_bytes	8	4	414559	14100472	227456	11060048	11060048	0	262	258	262	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	38	GpuHashJoinExec	cuda_hash_join_bytes	8	5	415107	14126023	227970	11085045	11085045	0	256	260	256	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	38	GpuHashJoinExec	cuda_hash_join_bytes	8	6	415053	14115594	227675	11070700	11070700	0	256	254	256	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	38	GpuHashJoinExec	cuda_hash_join_bytes	8	7	416720	14182341	228900	11130265	11130265	0	249	251	249	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	33	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	0	228179	11095207	228179	11095207	11095207	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	33	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	1	228967	11133521	228967	11133521	11133521	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	33	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	2	229338	11151564	229338	11151564	11151564	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	33	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	3	229965	11182050	229965	11182050	11182050	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	33	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	4	227456	11060048	227456	11060048	11060048	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	33	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	5	227970	11085045	227970	11085045	11085045	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	33	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	6	227675	11070700	227675	11070700	11070700	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	33	GpuCoalesceBatchesExec	cuda_passthrough_bytes	8	7	228900	11130265	228900	11130265	11130265	0	0	0	0	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	32	GpuRepartitionExec	cuda_shuffle_bytes	8	0	1828450	88908385	228179	11095207	11095207	0	440	672	440	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	32	GpuRepartitionExec	cuda_shuffle_bytes	8	1	0	0	228967	11133521	11133521	0	26	36	26	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	32	GpuRepartitionExec	cuda_shuffle_bytes	8	2	0	0	229338	11151564	11151564	0	27	35	27	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	32	GpuRepartitionExec	cuda_shuffle_bytes	8	3	0	0	229965	11182050	11182050	0	41	35	41	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
peacockdb	tpch	1	q7	partitioned-tp8-standard	32	GpuRepartitionExec	cuda_shuffle_bytes	8	4	0	0	227456	11060048	11060048	0	26	34	26	events	benchmarks opt-level=3	rmm-pool initial=118.3GiB max=132.3GiB of 139.2GiB free on a discrete device
